search_date, departure_date, departure_time, arrival_date, arrival_time, price, flight_number, flight_duration, departure_airport, departure_aircode, arrival_airport, arrival_aircode, flight_key, seats_available
2023-03-03,2023-09-22,16:15,18:40,72.53,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~09/22/2023 16:15~IBZ~09/22/2023 18:40~~,4
2023-03-03,2023-09-24,07:30,09:55,94.63,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~09/24/2023 07:30~IBZ~09/24/2023 09:55~~,5
2023-03-03,2023-09-26,09:25,11:50,80.51,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~09/26/2023 09:25~IBZ~09/26/2023 11:50~~,-1
2023-03-03,2023-09-28,10:20,12:45,96.2,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~09/28/2023 10:20~IBZ~09/28/2023 12:45~~,-1
2023-03-03,2023-09-29,16:15,18:40,84.55,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~09/29/2023 16:15~IBZ~09/29/2023 18:40~~,-1
2023-03-03,2023-10-01,07:30,09:55,73.9,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~10/01/2023 07:30~IBZ~10/01/2023 09:55~~,4
2023-03-05,2023-03-26,07:30,09:55,19.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~03/26/2023 07:30~IBZ~03/26/2023 09:55~~,3
2023-03-05,2023-03-28,09:25,11:50,16.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~03/28/2023 09:25~IBZ~03/28/2023 11:50~~,-1
2023-03-05,2023-03-30,10:20,12:45,57.21,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~03/30/2023 10:20~IBZ~03/30/2023 12:45~~,3
2023-03-05,2023-03-31,16:15,18:40,111.61,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~03/31/2023 16:15~IBZ~03/31/2023 18:40~~,4
2023-03-05,2023-04-02,07:30,09:55,110.61,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~04/02/2023 07:30~IBZ~04/02/2023 09:55~~,-1
2023-03-05,2023-04-04,09:25,11:50,74.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~04/04/2023 09:25~IBZ~04/04/2023 11:50~~,-1
2023-03-05,2023-04-06,10:20,12:45,83.81,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~04/06/2023 10:20~IBZ~04/06/2023 12:45~~,1
2023-03-05,2023-04-07,16:15,18:40,115.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~04/07/2023 16:15~IBZ~04/07/2023 18:40~~,-1
2023-03-05,2023-04-09,07:30,09:55,47.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~04/09/2023 07:30~IBZ~04/09/2023 09:55~~,-1
2023-03-05,2023-04-11,09:25,11:50,73.9,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~04/11/2023 09:25~IBZ~04/11/2023 11:50~~,5
2023-03-05,2023-04-13,10:20,12:45,26.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~04/13/2023 10:20~IBZ~04/13/2023 12:45~~,-1
2023-03-05,2023-04-14,16:15,18:40,30.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~04/14/2023 16:15~IBZ~04/14/2023 18:40~~,-1
2023-03-05,2023-04-16,07:30,09:55,41.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~04/16/2023 07:30~IBZ~04/16/2023 09:55~~,-1
2023-03-05,2023-04-18,09:25,11:50,35.99,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~04/18/2023 09:25~IBZ~04/18/2023 11:50~~,-1
2023-03-05,2023-04-20,10:20,12:45,62.7,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~04/20/2023 10:20~IBZ~04/20/2023 12:45~~,-1
2023-03-05,2023-04-21,16:15,18:40,80.51,FR 6456,02:25,CRL,Brussels (Charleroi),IBZ,Ibiza,FR~6456~ ~~CRL~04/21/2023 16:15~IBZ~04/21/2023 18:40~~,-1
